0.010000 1.012567 1.259918 0.984891
0.020000 1.049670 1.521338 0.972965
0.030000 1.108053 1.793587 0.964753
0.040000 1.187299 2.081789 0.960962
0.050000 1.287196 2.391299 0.962526
0.060000 1.408087 2.727360 0.970650
0.070000 1.550773 3.095288 0.986873
0.080000 1.716486 3.500566 1.013139
0.090000 1.906873 3.948916 1.051902
0.100000 2.123975 4.446371 1.106242
0.110000 2.370232 4.999312 1.180027
0.120000 2.648475 5.614490 1.278099
0.130000 2.961923 6.299005 1.406508
0.140000 3.314184 7.060249 1.572798
0.150000 3.709240 7.905771 1.786338
0.160000 4.151416 8.843054 2.058726
0.170000 4.645336 9.879168 2.404241
0.180000 5.195829 11.020244 2.840346
0.190000 5.807799 12.270711 3.388218
0.200000 6.486015 13.632229 4.073251
0.210000 7.234802 15.102237 4.925451
0.220000 8.057606 16.672015 5.979574
0.230000 8.956396 18.324226 7.274803
0.240000 9.930850 20.029909 8.853642
0.250000 10.977317 21.745060 10.759609
0.260000 12.087526 23.407135 13.033239
0.270000 13.247080 24.932153 15.705874
0.280000 14.433861 26.213570 18.790917
0.290000 15.616563 27.124560 22.272746
0.300000 16.753777 27.525747 26.094453
0.310000 17.794173 27.280160 30.147087
0.320000 18.678473 26.275876 34.264746
0.330000 19.343784 24.453929 38.230877
0.340000 19.730435 21.835021 41.800011
0.350000 19.790616 18.535081 44.734815
0.360000 19.497056 14.759746 46.850994
0.370000 18.849237 10.773904 48.055889
0.380000 17.874802 6.853215 48.365673
0.390000 16.625331 3.233992 47.893890
0.400000 15.167709 0.078772 46.817004
0.410000 13.573936 -2.533689 45.332000
0.420000 11.912239 -4.597188 43.621091
0.430000 10.241206 -6.155814 41.831192
0.440000 8.607124 -7.280773 40.067729
0.450000 7.043791 -8.052127 38.397986
0.460000 5.573798 -8.547025 36.858873
0.470000 4.210471 -8.833537 35.465488
0.480000 2.959910 -8.968380 34.218617
0.490000 1.822867 -8.996954 33.110528
0.500000 0.796309 -8.954546 32.129079
0.510000 -0.125329 -8.867954 31.260432
0.520000 -0.949180 -8.757138 30.490727
0.530000 -1.683242 -8.636702 29.807028
0.540000 -2.335863 -8.517132 29.197794
0.550000 -2.915381 -8.405799 28.653044
0.560000 -3.429880 -8.307729 28.164343
0.570000 -3.887036 -8.226206 27.724697
0.580000 -4.294019 -8.163222 27.328395
0.590000 -4.657441 -8.119812 26.970840
0.600000 -4.983337 -8.096311 26.648383
0.610000 -5.277164 -8.092532 26.358170
0.620000 -5.543821 -8.107911 26.098006
0.630000 -5.787666 -8.141599 25.866232
0.640000 -6.012551 -8.192536 25.661625
0.650000 -6.221852 -8.259502 25.483310
0.660000 -6.418501 -8.341151 25.330683
0.670000 -6.605016 -8.436034 25.203352
0.680000 -6.783536 -8.542613 25.101074
0.690000 -6.955847 -8.659269 25.023712
0.700000 -7.123406 -8.784307 24.971187
0.710000 -7.287370 -8.915958 24.943439
0.720000 -7.448613 -9.052377 24.940388
0.730000 -7.607749 -9.191648 24.961897
0.740000 -7.765145 -9.331783 25.007737
0.750000 -7.920946 -9.470729 25.077554
0.760000 -8.075081 -9.606378 25.170832
0.770000 -8.227287 -9.736580 25.286865
0.780000 -8.377116 -9.859160 25.424725
0.790000 -8.523958 -9.971948 25.583236
0.800000 -8.667054 -10.072803 25.760953
0.810000 -8.805517 -10.159658 25.956145
0.820000 -8.938351 -10.230556 26.166787
0.830000 -9.064474 -10.283698 26.390556
0.840000 -9.182748 -10.317497 26.624848
