0.010000 1.012526 1.259953 0.984892
0.020000 1.048755 1.524046 0.973117
0.030000 1.107121 1.798357 0.965163
0.040000 1.186767 2.088574 0.961741
0.050000 1.287445 2.400164 0.963810
0.060000 1.409449 2.738522 0.972611
0.070000 1.553557 3.109090 0.989731
0.080000 1.721001 3.517457 1.017183
0.090000 1.913434 3.969446 1.057504
0.100000 2.132924 4.471176 1.113883
0.110000 2.381939 5.029106 1.190328
0.120000 2.663344 5.650043 1.291853
0.130000 2.980394 6.341123 1.424727
0.140000 3.336729 7.109728 1.596757
0.150000 3.736349 7.963338 1.817635
0.160000 4.183582 8.909274 2.099336
0.170000 4.683018 9.954311 2.456567
0.180000 5.239406 11.104097 2.907254
0.190000 5.857493 12.362323 3.473031
0.200000 6.541790 13.729581 4.179673
0.210000 7.296220 15.201824 5.057359
0.220000 8.123650 16.768371 6.140626
0.230000 9.025237 18.409436 7.467757
0.240000 9.999587 20.093227 9.079296
0.250000 11.041707 21.772837 11.015286
0.260000 12.141763 23.383385 13.310817
0.270000 13.283726 24.840186 15.989553
0.280000 14.444073 26.039149 19.055238
0.290000 15.590810 26.860860 22.481797
0.300000 16.683220 27.179812 26.203645
0.310000 17.672802 26.879510 30.108960
0.320000 18.505821 25.872570 34.039524
0.330000 19.127646 24.122498 37.800498
0.340000 19.488615 21.661394 41.181508
0.350000 19.550544 18.596893 43.986602
0.360000 19.292536 15.103536 46.066338
0.370000 18.714626 11.398586 47.342878
0.380000 17.838228 7.708142 47.820254
0.390000 16.703229 4.233150 47.577083
0.400000 15.362523 1.124442 46.745223
0.410000 13.875354 -1.528242 45.482070
0.420000 12.300944 -3.693704 43.944587
0.430000 10.693462 -5.387495 42.270529
0.440000 9.098815 -6.656357 40.568577
0.450000 7.553209 -7.563329 38.916187
0.460000 6.083120 -8.176044 37.362603
0.470000 4.706190 -8.558925 35.934396
0.480000 3.432601 -8.768883 34.641562
0.490000 2.266596 -8.853608 33.483022
0.500000 1.207930 -8.851533 32.451011
0.510000 0.253139 -8.792705 31.534293
0.520000 -0.603416 -8.700037 30.720350
0.530000 -1.368725 -8.590630 29.996753
0.540000 -2.050512 -8.476985 29.351959
0.550000 -2.656775 -8.368044 28.775699
0.560000 -3.195468 -8.270032 28.259120
0.570000 -3.674274 -8.187129 27.794763
0.580000 -4.100469 -8.121987 27.376469
0.590000 -4.480829 -8.076124 26.999231
0.600000 -4.821590 -8.050217 26.659045
0.610000 -5.128424 -8.044326 26.352757
0.620000 -5.406450 -8.058057 26.077924
0.630000 -5.660244 -8.090677 25.832689
0.640000 -5.893862 -8.141205 25.615677
0.650000 -6.110874 -8.208470 25.425893
0.660000 -6.314391 -8.291156 25.262650
0.670000 -6.507096 -8.387827 25.125498
0.680000 -6.691275 -8.496950 25.014158
0.690000 -6.868847 -8.616900 24.928479
0.700000 -7.041389 -8.745972 24.868385
0.710000 -7.210162 -8.882378 24.833830
0.720000 -7.376133 -9.024250 24.824763
0.730000 -7.539996 -9.169640 24.841086
0.740000 -7.702189 -9.316523 24.882616
0.750000 -7.862911 -9.462802 24.949050
0.760000 -8.022141 -9.606313 25.039932
0.770000 -8.179652 -9.744840 25.154612
0.780000 -8.335022 -9.876136 25.292223
0.790000 -8.487660 -9.997940 25.451646
0.800000 -8.636813 -10.108015 25.631486
0.810000 -8.781589 -10.204179 25.830054
0.820000 -8.920982 -10.284353 26.045358
0.830000 -9.053885 -10.346606 26.275092
0.840000 -9.179126 -10.389205 26.516653
0.850000 -9.295489 -10.410671 26.767149
0.860000 -9.401750 -10.409832 27.023438
0.870000 -9.496704 -10.385869 27.282169
0.880000 -9.579203 -10.338360 27.539833
0.890000 -9.648189 -10.267315 27.792835
0.900000 -9.702726 -10.173195 28.037566
0.910000 -9.742035 -10.056920 28.270483
0.920000 -9.765519 -9.919863 28.488194
0.930000 -9.772792 -9.763818 28.687542
0.940000 -9.763690 -9.590968 28.865677
0.950000 -9.738294 -9.403822 29.020127
0.960000 -9.696924 -9.205151 29.148852
0.970000 -9.640148 -8.997908 29.250286
0.980000 -9.568762 -8.785153 29.323358
0.990000 -9.483782 -8.569963 29.367498
1.000000 -9.386416 -8.355359 29.382629
1.010000 -9.278041 -8.144233 29.369136
1.020000 -9.160167 -7.939282 29.327834
1.030000 -9.034407 -7.742963 29.259915
1.040000 -8.902440 -7.557454 29.166894
1.050000 -8.765979 -7.384632 29.050550
1.060000 -8.626737 -7.226059 28.912870
1.070000 -8.486397 -7.082987 28.755988
1.080000 -8.346588 -6.956368 28.582136
1.090000 -8.208858 -6.846875 28.393596
1.100000 -8.074662 -6.754924 28.192661
1.110000 -7.945344 -6.680705 27.981602
1.120000 -7.822128 -6.624216 27.762642
1.130000 -7.706113 -6.585287 27.537937
1.140000 -7.598271 -6.563618 27.309565
1.150000 -7.499449 -6.558799 27.079516
1.160000 -7.410368 -6.570343 26.849689
1.170000 -7.331632 -6.597698 26.621894
1.180000 -7.263733 -6.640273 26.397854
1.190000 -7.207058 -6.697444 26.179208
1.200000 -7.161897 -6.768569 25.967520
1.210000 -7.128450 -6.852991 25.764281
1.220000 -7.106836 -6.950039 25.570921
1.230000 -7.097098 -7.059031 25.388809
1.240000 -7.099208 -7.179269 25.219262
1.250000 -7.113074 -7.310030 25.063547
1.260000 -7.138543 -7.450563 24.922884
1.270000 -7.175403 -7.600077 24.798444
1.280000 -7.223384 -7.757727 24.691350
1.290000 -7.282158 -7.922607 24.602672
1.300000 -7.351341 -8.093736 24.533419
1.310000 -7.430484 -8.270044 24.484533
1.320000 -7.519078 -8.450363 24.456872
1.330000 -7.616543 -8.633415 24.451197
1.340000 -7.722229 -8.817802 24.468153
1.350000 -7.835409 -9.002005 24.508251
1.360000 -7.955272 -9.184376 24.571838
1.370000 -8.080923 -9.363142 24.659075
1.380000 -8.211379 -9.536414 24.769906
1.390000 -8.345562 -9.702197 24.904031
1.400000 -8.482306 -9.858409 25.060876
1.410000 -8.620353 -10.002910 25.239566
1.420000 -8.758360 -10.133535 25.438900
1.430000 -8.894905 -10.248137 25.657331
1.440000 -9.028501 -10.344635 25.892955
1.450000 -9.157611 -10.421068 26.143505
1.460000 -9.280663 -10.475657 26.406360
1.470000 -9.396079 -10.506868 26.678561
1.480000 -9.502299 -10.513470 26.956847
1.490000 -9.597811 -10.494598 27.237702
1.500000 -9.681184 -10.449804 27.517413
1.510000 -9.751104 -10.379099 27.792146
