0.000000 -0.802891
0.067227 -0.856947
0.134454 -0.901456
0.201681 -0.935921
0.268908 -0.959960
0.336134 -0.973304
0.403361 -0.975805
0.470588 -0.967434
0.537815 -0.948284
0.605042 -0.918571
0.672269 -0.878623
0.739496 -0.828887
0.806723 -0.769921
0.873950 -0.702391
0.941176 -0.627093
1.008403 -0.544997
1.075630 -0.457357
1.142857 -0.365880
1.210084 -0.272833
1.277311 -0.180823
1.344538 -0.091978
1.411765 -0.006713
1.478992 0.076953
1.546218 0.162382
1.613445 0.251825
1.680672 0.344520
1.747899 0.437247
1.815126 0.526568
1.882353 0.610277
1.949580 0.687187
2.016807 0.756442
2.084034 0.817268
2.151261 0.868990
2.218487 0.911031
2.285714 0.942921
2.352941 0.964307
2.420168 0.974949
2.487395 0.974729
2.554622 0.963650
2.621849 0.941835
2.689076 0.909528
2.756303 0.867087
2.823529 0.814986
2.890756 0.753805
2.957983 0.684226
3.025210 0.607024
3.092437 0.523059
3.159664 0.433267
3.226891 0.338648
3.294118 0.240256
3.361345 0.139188
3.428571 0.036569
3.495798 -0.066458
3.563025 -0.168744
3.630252 -0.269151
3.697479 -0.366558
3.764706 -0.459882
3.831933 -0.548083
3.899160 -0.630177
3.966387 -0.705250
4.033613 -0.772466
4.100840 -0.831077
4.168067 -0.880428
4.235294 -0.919971
4.302521 -0.949264
4.369748 -0.967981
4.436975 -0.975914
4.504202 -0.972975
4.571429 -0.959196
4.638655 -0.934730
4.705882 -0.899851
4.773109 -0.854946
4.840336 -0.800517
4.907563 -0.737169
4.974790 -0.665608
5.042017 -0.586632
5.109244 -0.501120
5.176471 -0.410025
5.243697 -0.314362
5.310924 -0.215197
5.378151 -0.113634
5.445378 -0.010805
5.512605 0.092144
5.579832 0.194066
5.647059 0.293827
5.714286 0.390314
5.781513 0.482452
5.848739 0.569216
5.915966 0.649637
5.983193 0.722822
6.050420 0.787953
6.117647 0.844306
6.184874 0.891252
6.252101 0.928269
6.319328 0.954945
6.386555 0.970981
6.453782 0.976200
6.521008 0.970542
6.588235 0.954073
6.655462 0.926973
6.722689 0.889547
6.789916 0.842210
6.857143 0.785490
6.924370 0.720019
6.991597 0.646526
7.058824 0.565830
7.126050 0.478831
7.193277 0.386497
7.260504 0.289856
7.327731 0.189987
7.394958 0.088001
7.462185 -0.014966
7.529412 -0.117765
7.596639 -0.219253
7.663866 -0.318298
7.731092 -0.413797
7.798319 -0.504686
7.865546 -0.589952
7.932773 -0.668645
8.000000 -0.739889
