0.010000 1.012567 1.259918 0.984891
0.020000 1.033246 1.520522 0.970850
0.030000 1.072624 1.783438 0.959385
0.040000 1.133138 2.052550 0.951260
0.050000 1.214603 2.332903 0.947146
0.060000 1.316312 2.629858 0.947827
0.070000 1.437784 2.948705 0.954282
0.080000 1.579003 3.294568 0.967732
0.090000 1.740447 3.672453 0.989692
0.100000 1.923062 4.087331 1.022029
0.110000 2.128219 4.544244 1.067040
0.120000 2.357672 5.048381 1.127549
0.130000 2.613538 5.605148 1.207022
0.140000 2.898267 6.220198 1.309717
0.150000 3.214638 6.899451 1.440850
0.160000 3.565750 7.649059 1.606808
0.170000 3.955008 8.475345 1.815392
0.180000 4.386116 9.384674 2.076114
0.190000 4.863056 10.383253 2.400527
0.200000 5.390049 11.476836 2.802618
0.210000 5.971499 12.670285 3.299229
0.220000 6.611902 13.966971 3.910517
0.230000 7.315707 15.367935 4.660414
0.240000 8.087124 16.870774 5.577043
0.250000 8.929840 18.468163 6.693013
0.260000 9.846633 20.145958 8.045467
0.270000 10.838853 21.880817 9.675720
0.280000 11.905723 23.637325 11.628212
0.290000 13.043454 25.364699 13.948448
0.300000 14.244114 26.993264 16.679510
0.310000 15.494277 28.431167 19.856640
0.320000 16.773457 29.562096 23.499479
0.330000 18.052427 30.245254 27.601714
0.340000 19.291605 30.319272 32.118430
0.350000 20.439842 29.612142 36.952390
0.360000 21.434075 27.959115 41.941896
0.370000 22.200488 25.229500 46.854615
0.380000 22.657893 21.360888 51.393266
0.390000 22.723895 16.395331 55.219109
0.400000 22.323991 10.507348 57.996489
0.410000 21.402913 4.010362 59.455007
0.420000 19.936384 -2.670227 59.456424
0.430000 17.940434 -9.060138 58.044996
0.440000 15.475079 -14.723176 55.458990
0.450000 12.640077 -19.345567 52.092102
0.460000 9.562700 -22.787568 48.413528
0.470000 6.380223 -25.084373 44.873913
0.480000 3.221758 -26.400475 41.829324
0.490000 0.194120 -26.960204 39.503789
0.500000 -2.625380 -26.981933 37.991431
0.510000 -5.188984 -26.634421 37.284161
0.520000 -7.473214 -26.019852 37.306945
0.530000 -9.471067 -25.177845 37.947651
0.540000 -11.184136 -24.101224 39.076336
0.550000 -12.616299 -22.755814 40.554883
0.560000 -13.769654 -21.099664 42.240717
0.570000 -14.642773 -19.099685 43.988616
0.580000 -15.230940 -16.744910 45.653712
0.590000 -15.527927 -14.055801 47.097393
0.600000 -15.528781 -11.088773 48.196383
0.610000 -15.233065 -7.935004 48.853856
0.620000 -14.647956 -4.713060 49.010330
0.630000 -13.790593 -1.555935 48.651438
0.640000 -12.689161 1.405449 47.809942
0.650000 -11.382377 4.059018 46.560595
0.660000 -9.917356 6.324906 45.008394
0.670000 -8.346198 8.162558 43.272668
0.680000 -6.721895 9.570482 41.470626
0.690000 -5.094302 10.579642 39.703811
0.700000 -3.506842 11.242982 38.049721
0.710000 -1.994366 11.624094 36.559070
0.720000 -0.582311 11.787437 35.257695
0.730000 0.713024 11.791477 34.151341
0.740000 1.883366 11.684973 33.231472
0.750000 2.926921 11.505887 32.480781
0.760000 3.846703 11.282053 31.877626
0.770000 4.648987 11.032788 31.399186
0.780000 5.342002 10.770795 31.023441
0.790000 5.934927 10.503984 30.730248
0.800000 6.437172 10.236995 30.501804
0.810000 6.857909 9.972389 30.322718
0.820000 7.205786 9.711511 30.179883
0.830000 7.488794 9.455090 30.062267
0.840000 7.714216 9.203623 29.960670
0.850000 7.888650 8.957609 29.867495
0.860000 8.018059 8.717674 29.776548
0.870000 8.107836 8.484615 29.682864
0.880000 8.162881 8.259401 29.582553
0.890000 8.187664 8.043146 29.472674
0.900000 8.186290 7.837055 29.351120
0.910000 8.162550 7.642374 29.216513
0.920000 8.119958 7.460332 29.068115
0.930000 8.061786 7.292095 28.905733
0.940000 7.991082 7.138723 28.729641
0.950000 7.910690 7.001137 28.540502
0.960000 7.823256 6.880096 28.339295
0.970000 7.731234 6.776186 28.127248
0.980000 7.636890 6.689816 27.905780
0.990000 7.542304 6.621224 27.676451
1.000000 7.449370 6.570487 27.440911
1.010000 7.359800 6.537537 27.200866
1.020000 7.275125 6.522180 26.958046
1.030000 7.196704 6.524116 26.714183
1.040000 7.125725 6.542958 26.470991
1.050000 7.063214 6.578254 26.230154
1.060000 7.010046 6.629503 25.993318
1.070000 6.966954 6.696169 25.762090
1.080000 6.934538 6.777693 25.538034
1.090000 6.913276 6.873500 25.322674
1.100000 6.903537 6.983006 25.117496
1.110000 6.905589 7.105618 24.923953
1.120000 6.919608 7.240731 24.743469
1.130000 6.945689 7.387723 24.577444
1.140000 6.983852 7.545949 24.427255
1.150000 7.034046 7.714728 24.294262
1.160000 7.096156 7.893332 24.179805
1.170000 7.170004 8.080969 24.085204
1.180000 7.255351 8.276769 24.011760
1.190000 7.351895 8.479764 23.960742
1.200000 7.459267 8.688872 23.933383
1.210000 7.577032 8.902875 23.930865
1.220000 7.704676 9.120404 23.954304
1.230000 7.841606 9.339916 24.004728
1.240000 7.987137 9.559683 24.083051
1.250000 8.140483 9.777775 24.190046
1.260000 8.300752 9.992053 24.326304
1.270000 8.466928 10.200162 24.492200
1.280000 8.637869 10.399532 24.687841
1.290000 8.812294 10.587392 24.913026
1.300000 8.988775 10.760785 25.167184
1.310000 9.165736 10.916601 25.449328
1.320000 9.341448 11.051621 25.758002
1.330000 9.514030 11.162574 26.091227
1.340000 9.681460 11.246208 26.446465
1.350000 9.841586 11.299381 26.820583
1.360000 9.992148 11.319159 27.209838
1.370000 10.130803 11.302926 27.609877
1.380000 10.255163 11.248511 28.015766
1.390000 10.362839 11.154305 28.422040
1.400000 10.451496 11.019384 28.822785
1.410000 10.518907 10.843618 29.211756
1.420000 10.563025 10.627764 29.582513
1.430000 10.582047 10.373519 29.928596
1.440000 10.574486 10.083558 30.243713
1.450000 10.539237 9.761506 30.521943
1.460000 10.475638 9.411883 30.757932
1.470000 10.383522 9.039989 30.947091
1.480000 10.263248 8.651750 31.085753
1.490000 10.115723 8.253526 31.171305
1.500000 9.942402 7.851895 31.202269
1.510000 9.745261 7.453416 31.178327
1.520000 9.526758 7.064410 31.100302
1.530000 9.289767 6.690740 30.970072
1.540000 9.037501 6.337636 30.790453
1.550000 8.773422 6.009559 30.565036
1.560000 8.501138 5.710109 30.298015
1.570000 8.224308 5.441986 29.993993
1.580000 7.946543 5.207004 29.657802
1.590000 7.671319 5.006138 29.294341
1.600000 7.401899 4.839613 28.908423
1.610000 7.141273 4.707014 28.504672
1.620000 6.892114 4.607407 28.087432
1.630000 6.656747 4.539472 27.660718
1.640000 6.437140 4.501620 27.228189
1.650000 6.234903 4.492114 26.793139
1.660000 6.051304 4.509162 26.358519
1.670000 5.887296 4.551005 25.926959
1.680000 5.743540 4.615976 25.500802
1.690000 5.620450 4.702555 25.082150
1.700000 5.518227 4.809395 24.672897
1.710000 5.436898 4.935344 24.274779
1.720000 5.376351 5.079449 23.889408
1.730000 5.336375 5.240954 23.518310
1.740000 5.316688 5.419289 23.162958
1.750000 5.316966 5.614053 22.824806
1.760000 5.336865 5.824989 22.505313
1.770000 5.376039 6.051964 22.205968
1.780000 5.434159 6.294935 21.928318
1.790000 5.510917 6.553923 21.673982
1.800000 5.606037 6.828974 21.444676
1.810000 5.719273 7.120127 21.242225
1.820000 5.850408 7.427374 21.068582
1.830000 5.999251 7.750618 20.925836
1.840000 6.165623 8.089626 20.816225
1.850000 6.349347 8.443981 20.742139
1.860000 6.550231 8.813024 20.706120
1.870000 6.768045 9.195796 20.710854
1.880000 7.002500 9.590970 20.759156
1.890000 7.253216 9.996781 20.853943
1.900000 7.519693 10.410952 20.998194
1.910000 7.801269 10.830613 21.194891
1.920000 8.097084 11.252219 21.446942
